순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
28,9791193024225,119559209,테디베어는 죽지 않아,"15,030원",830원,조예은 저,안전가옥,"“그 구원, 제가 살게요.
얼마예요?”

『테디베어는 죽지 않아』는 『칵테일, 러브, 좀비』, 『뉴서울파크 젤리장수 대학살』 등 섬뜩하고도 경쾌한 호러 스릴러의 세계 ‘조예은 월드’를 구축해 온 조예은 작가의 세 번째 장편소설이다. 이번 작품의 배경은 광범위한 재개발사업으로 대대적으로 발전한 2025년의 야무시. 3년 전 야무시 최대 최고급 아파트 ‘씨더뷰파크 야무’에서 묻지 마 테러로 독이 든 떡을 먹고 아홉 명이 사망한 사건이 벌어진다. 이 사건으로 엄마를 잃고 ‘야무의 수챗구멍’이라 불리는 음침한 레인보우 아파트에 살게 된 화영은 “돈은 때론 구원이 되기도 해. 그리고 불가능을 가능하게 한단다”라는 말에 의지해 악착같이 돈을 모은다. 어느 날 큰돈을 벌 수 있는 아르바이트라는 농간에 넘어가 절체절명의 위기에 빠진 화영 앞에 손도끼를 든 곰 인형이 나타나 구해 주는데…….",1,국내도서-소설/시/희곡
29,9788954617710,6425817,모방범 1,"15,120원",840원,미야베 미유키 저/양억관 역,문학동네,"일본 최고의 대중작가로 손꼽히는 ‘추리소설의 여왕’ 미야베 미유키의 대표작 『모방범』. 제52회 예술선장문부성과학대신상 수상, 제55회 마이니치 출판문화상 특별상 수상, 제5회 시바 료타로 상 수상하기도 한 작품이다. 

범인은 젊은 여성들만을 납치해 살해하고, 피해자의 가족들을 괴롭히고, 경찰을 조롱한다. 방송을 통해 자신의 범죄를 공개하고 매스컴의 대대적인 관심을 즐긴다. 희생자는 늘어가지만, 그들의 주변을 아무리 조사해보아도 범인과의 접점은 발견되지 않는다.",1,국내도서-소설/시/희곡
30,9788952775184,23593370,앨리스 죽이기,"14,400원",800원,고바야시 야스미 저/김은모 역,검은숲,"《이상한 나라의 앨리스》가 가진 환상성에 그로테스크한 묘사와 치밀한 논리가 더해진 본격 미스터리 화제작. 1995년 데뷔작 [완구수리자]로 일본호러소설대상 단편상을 수상한 이래, 고바야시 야스미는 호러와 SF, 미스터리를 자유롭게 넘나들며 독특한 색깔을 가진 ‘고바야시 월드’를 구축해왔다. 그간 [바다를 보는 사람]으로 SF매거진 독자상을,《천국와 지옥》으로 세이운 상을 수상하고, 《밀실?살인》과 《커다란 숲의 자그마한 밀실》로 미스터리 독자들의 지지까지 얻는 등 다양한 장르를 소화하는 작가로 주목을 받았으며, 특히 서로 다른 장르적 특성을 하나의 작품에 자연스럽게 녹여내는 탁월한 능력으로 높이 평가받았다.",1,국내도서-소설/시/희곡
31,9791189571894,117380427,방주,"14,850원",820원,유키 하루오 저/김은모 역,블루홀6,"* ‘주간문춘 미스터리 베스트 10’ 
* ‘MRC대상 2022’ 동시 수상!
* ‘2023년 본격 미스터리 10’ 2위 
* ‘이 미스터리가 대단해!’ 4위 
* ‘미스터리가 읽고 싶어’ 6위!

내가 홍수를 땅에 일으켜 무릇 생명의 기운이 있는 모든
육체를 천하에서 멸절하리니 땅에 있는 것들이 다 죽으리라
그러나 너와는 내가 내 언약을 세우리니 너는 네 아들들과
네 아내와 네 며느리들과 함께 그 방주로 들어가고
-구약성서 창세기 제6장 17절, 18절

『방주』는 클로즈드 서클물의 진수로 극찬받은 작품으로 극한의 뇌 정지 미친 반전!을 선사한다. 구체적인 배경은 다음과 같다. 주인공 슈이치는 대학 시절 친구들, 그리고 사촌 형과 함께 산속의 지하 건축물을 찾아간다. 그러다 우연히 만난 길 잃은 가족 세 명과 함께 지하 건축물에서 하룻밤을 보내기로 한다. 다음 날 새벽녘, 지진이 발생해 출입문이 커다란 바위로 막힌다.",1,국내도서-소설/시/희곡
32,9791170611028,125196040,누굴 죽였을까,"13,950원",770원,정해연 저,북다,"동명 드라마 원작소설 『유괴의 날』 
베스트셀러 『홍학의 자리』 정해연의 최신 장편 미스터리

2019년 출간, 2023년 동명 드라마로 제작 · 방영된 『유괴의 날』과 한국 미스터리 사상 손꼽히는 반전으로 인정받으며 베스트셀러에 오른 『홍학의 자리』 작가 정해연의 신작 장편 미스터리 『누굴 죽였을까』가 ‘북다’에서 출간되었다. 스토리 플랫폼 ‘창작의 날씨’에서 독점 연재되어 큰 주목을 받았던 본작은, 2012년 데뷔한 이래 단 한 해를 제외하고 매년 꾸준히 작품을 출간해 온 작가의 놀라운 열정과 이제는 이름만으로도 믿고 읽을 수 있는 작가로서의 저력을 증명한 또 하나의 역작이다. 

신작 『누굴 죽였을까』는 미스터리 스릴러 장르 하면 으레 떠올리는 ‘허를 찌르는 반전’이나 ‘정교하게 구축한 수수께끼’를 전면에 내세우는 소설은 아니다. 범인의 정체에만 집중하지도 않는다.",1,국내도서-소설/시/희곡
33,9788932906744,4689362,장미의 이름 세트,"28,440원","1,580원",움베르트 에코 저/이윤기 역,열린책들,"20세기 최대의 지적 추리소설이자,
움베르토 에코의 대표작

20세기 최고의 석학, 움베르토 에코가 쓴 놀라운 지적 추리 소설이다. 아리스토텔레스의 논리학과 토마스 아퀴나스의 신학, 프랜시스 베이컨의 경험주의 철학에, 에코 자신의 해박한 인류학적 지식과 현대의 기호학 이론이 무르녹아 있는 지적 보고라고 할 수 있다. 중세 수도원 생활에 대한 가장 훌륭한 입문서로 알려져 있고 이미 우리 나라에서도 모든 신학생들의 필독서로 자리잡고 있는 움베르토 에코의 필생의 역작이다.",1,국내도서-소설/시/희곡
34,9791191043617,107072836,백광,"13,050원",720원,렌조 미키히코 저/양윤옥 역,모모,"“저 아이를 죽여 주세요”
눈부시게 아찔하고 숨 막히게 매혹적인 치정 미스터리

독자와 평단은 물론 동료 작가들로부터 명실공히 천재 작가로 평가받는 렌조 미키히코. 그는 발표하는 작품마다 치밀한 서술 트릭과 허를 찌르는 반전으로 장르적 재미를 충족시키면서도, 남녀 간의 그릇된 애정을 중심으로 한 인간 드라마를 서정미 가득한 문체로 담아내 격조 높은 문학성까지 두루 갖춘 독창적 작품 세계를 선보여 왔다. 렌조 미키히코의 작품 세계를 대표하는 소설로, 거듭하는 반전을 다룬 솜씨가 백미로 꼽히는 『백광』이 출간되었다.

세상이 전부 녹아내릴 듯 뜨겁던 여름날. 어느 가정집 안마당에서 네 살 난 여자아이의 시체가 발견된다. 사망 추정 시간에 호텔에서 불륜을 즐긴 아이의 엄마, 아내의 불륜 사실을 폭로하려던 아이의 아빠, 치과에 예약 진료를 받으러 간 이모, 아이를 데리고 집을 지키던 할아버지, 잠깐 집에 들렀던 이모부, 황급히 집을 뛰쳐나갔던 낯선 남자까지….",1,국내도서-소설/시/희곡
35,9791169258524,121799746,죽이기 시리즈 4종 세트,"34,200원","1,900원",고바야시 야스미 저/이수현 역,시공사,"아름다운 일러스트 굿즈와 한정 박스 세트를 
더 가벼워진 가격으로 만날 수 있는 기회!

여름밤 무더위를 날려줄 오싹한 이야기가 필요하다면? 
일본 추리소설 베스트셀러 '죽이기 시리즈' 추천!

아름다운 동화와 오싹한 미스터리가 결합한 새로운 형식의 추리소설 〈죽이기 시리즈〉! 총 네 권으로 구성된 이번 시리즈는 누구나 유년기에 한 번쯤은 접해보았을 친숙하고 아름다운 동화의 세계를 배경으로 서늘한 이야기와, 짜릿한 반전을 선사한다.

단순히 재미로만 읽히는 작품이 아닌, 인간 내면의 악한 본성을 다룬 깊이 있는 주제의식까지 엿볼 수 있다는 점에서 더욱 매력적이고 미스터리한 잔혹 동화를 만나보실 수 있다.",1,국내도서-소설/시/희곡
36,9788976041470,13363088,셜록 홈즈 전집 세트,"38,700원","2,150원",아서 코난 도일 저/박상은 역,문예춘추사,"추리 소설의 절대 고전,
완역본으로 만나는 셜록 홈즈 시리즈!

수많은 문학작품 캐릭터 중 세계에서 가장 유명한 셜록 홈즈. 아서 코난 도일은 약 40여 년 동안, 4편의 장편과 56편의 단편을 통해 세상에 셜록 홈즈를 소개했다. 이미 영화나 드라마로도 제작되어 많은 인기를 누리고 있지만, 원작에서 만날 수 있는 셜록 홈즈 특유의 재치와 번득이는 추리력을 뛰어넘기는 힘들다. 게다가 세간에 다수 출간된 셜록 홈즈 관련 도서들은 아동물에 치우쳐 있어서 그의 명성에 비하면 완역본을 읽어 본 사람을 찾기가 힘들 정도이다. 

그동안 많은 분량에 지레 겁을 먹고 읽기에 도전하기 꺼렸던 독자라도, 누구나 읽기 쉽고 재미있게 다가갈 수 있으며 다양한 삽화를 삽입해 읽는 재미를 더한 문예춘추사 《셜록 홈즈 시리즈》완역본을 통해 ‘셜록 홈즈’의 진면목을 만날 수 있다.",1,국내도서-소설/시/희곡
37,9791164798728,116417063,더블,"14,400원",800원,정해연 저,해피북스투유,"드라마 시리즈 제작!
중국과 대만에서 번역 출간! 
지금 대한민국에서 가장 주목받는 K-스릴러 대표작가

K-스릴러 대표작가 정해연의 데뷔작이자, 중국과 대만 등에서 번역 출간된 『더블: 두 구의 시체, 두 명의 살인자』가 서슬 퍼런 광기의 현장 속으로 독자들을 안내한다. 이 소설은 드라마 시리즈로도 제작이 확정된 2023년 상반기 최대 기대작이다. 사이코패스VS사이코패스의 대결이라는 과감한 설정으로 장르소설 독자들의 기대를 한 몸에 받았던 이 소설은, 정해연 작가 특유의 섬세한 심리 묘사와 엄청난 흡인력으로 마치 작중 인물들과 같은 공간에 있다는 착각이 들 정도로 극강의 몰입감을 선사한다.",1,국내도서-소설/시/희곡
38,9791130664927,144966093,러브 체리 카니발,"15,300원",850원,아인 저,다산책방,"“이런 세상에서 사랑이 계속될 수 있을까?”

좋아하는 마음이 재난이 되는 세계에서
사랑을 향해 나아가는 서툰 마음들의 생존기

감염되면 사랑하는 사람의 얼굴로 변하는 바이러스가 퍼진 학교. 구조를 위해서는 옥상까지 살아서 올라가야 한다. 독특한 설정으로 단연 눈에 띄는 데뷔작을 선보이며 인터넷에서 미리 주목받은 작가 아인의 『러브 체리 카니발』이 다산책방에서 출간되었다. 『러브 체리 카니발』은 사랑이 곧 재난이 되는 세계에서 살아남기 위해 서로를 먹어야 하는 이야기를 그린 로맨스릴러이다. 극한의 상황 속에서 인물들은 진짜 마음을 시험받으며, 감정이라는 재난을 통과해 각자가 생각하는 ‘사랑’의 의미에 다다른다. 누군가에게는 파멸이 되고 누군가에게는 구원이 되기도 하는 감정을 집요하게 파헤친 이 소설은 장르적 긴장감 위에 정서적 깊이를 더하며 망가진 세계에서도 사랑이 작동할 수 있는지 모든 것을 걸고 답을 찾아가는 생존기이다.",1,국내도서-소설/시/희곡
39,9791190885928,103152391,백조와 박쥐,"16,200원",900원,히가시노 게이고 저/양윤옥 역 ,현대문학,"‘죄와 벌의 문제는 누가 재단할 수 있는가’
히가시노 게이고 작가 데뷔 35주년 기념작품

전 세계 베스트셀러 『나미야 잡화점의 기적』 작가이자, 현존하는 일본 추리소설계 최고의 거장으로 손꼽히는 히가시노 게이고의 장편소설 『백조와 박쥐』가 출간되었다. 데뷔 35주년을 맞아 2021년 4월에 발표한 이 소설은 한국어판 기준 총 568쪽, 원고지 2천 매가 넘는 대작으로, 2007년부터 15년 가까이 히가시노의 주요 작품들을 우리말로 옮겨온 일본 문학 전문 번역가 양윤옥이 번역을 맡았다. 35주년 기념작 『백조와 박쥐』는 히가시노가 자신의 추리소설 본령으로 돌아가서 더욱 원숙해진 기량으로 써낸 새로운 대표작이라는 찬사를 받고 있다.

두툼한 분량에도 하루 이틀 만에 독파했다는 현지 독자들의 앞선 리뷰가 증명하듯이, 소설은 33년의 시간차를 두고 일어난 두 개의 살인 사건과, 이에 얽히는 인물들이 저마다 진실을 좇아가는 장대한 이야기를 탄탄한 틀 안에서 흡인력 있게 풀어낸다. ",1,국내도서-소설/시/희곡
40,9788954617727,6425823,모방범 2,"15,120원",840원,미야베 미유키 저/양억관 역,문학동네,,1,국내도서-소설/시/희곡
41,9791160079166,119692776,망내인,"17,550원",970원,찬호께이 저/강초아 역,한스미디어,"진실을 분별하지 못하는 시대
우리는 모두 ‘네트워크에 사로잡힌 사람들’

『13·67』로 한국 추리소설계를 뜨겁게 달궜던 찬호께이가 700쪽이 넘는 대작을 들고 돌아왔다. 『13·67』 이후 이 작품에 2년간 심혈을 기울인 찬호께이는 더욱 성숙해진 서사, 교묘하고 정밀한 구성, 독자의 마음을 파고드는 묘사로 우리 앞에 다이아몬드처럼 찬란한 걸작을 데려왔다. 그가 짜낸 촘촘한 그물망은 우리를 가두고 힘껏 발버둥 쳐도 빠져나가지 못하게 한다. 이번 작품의 제목은 『망내인』, 우리 식으로 풀자면 ‘네트워크 인간’이다. 이야기의 무대는 『13·67』과 마찬가지로 홍콩. 다만 『13·67』이 홍콩의 역사를 2013년에서 시작해 1967년까지 역순으로 밟아나갔다면 이번 『망내인』은 2015년도에 일어난 사건을 다룬다. 그리고 그 사건은 지역과 나라를 뛰어넘어 동시대성을 확보한다.",1,국내도서-소설/시/희곡
