순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
29,9791171717064,130499525,라비우와 링과,"11,700원",650원,김서해 저,위즈덤하우스,"“내 외로움의 책임을 빠짐없이 묻고 싶어졌다”
도저히 내가 될 수 없었던 내가 마침내, 나로서 잘 존재했다고 믿게 된 아주 잠깐의 세계

2023년 단편소설 「폴터가이스트」와 첫 장편소설 『너는 내 목소리를 닮았어』를 통해 타인과의 만남이 빚어내는 관계의 빛깔을 감각적으로 그려온 김서해 작가의 신작 『라비우와 링과』가 위즈덤하우스 단편소설 시리즈 위픽으로 출간되었다. 『라비우와 링과』는 대학교 3학년 ‘주영’이 자신의 룸메이트로 브라질에서 유학 온 ‘이네스’를 맞이하며 시작된다. 계절학기 수강, 편의점 야간 근무, 주말엔 카페 청소 알바까지, 꽉 짜인 매일매일은 촛농처럼 떨어져 내리는 무력감으로 채워지고, 주영의 여름에는 모든 걸음마다 우울이 찍힌다. 또 하루를 견디고 기숙사로 돌아온 어느 날, 브라질에서 온 교환학생 ‘이네스’를 새 룸메이트로 맞이하면서 주영의 일상에 따스한 바람이 불기 시작한다.",1,국내도서-소설/시/희곡
30,9791191824216,118597564,이끼숲,"14,220원",790원,천선란 저,자이언트북스,"“구하는 이야기를 써야겠다고 생각했다. 내 이야기는 끝내 구하는 이야기가 된다고 생각하면서도, 조금 더 뚜렷하게 구해야겠다고 생각했다”라는 작가의 말처럼, 『이끼숲』은 누군가의 마음을, 살아 숨쉬는 생명을, 모든 것들이 연결된 이 세계를 구하려는 간절한 바람으로 쓰여졌다.

세 편의 연작소설은 지상이 멸망한 후 지하 도시로 추방된 인류의 미래를 배경으로, 여섯 명의 친구들이 함께하는 사랑과 우정, 모험을 그려낸다. 지하 도시의 인간은 다음 세대, 즉 다시 지상으로 올라갈 세대를 위해 인류 문명을 지속시키는 중간 다리이자 충실한 일꾼에 불과하지만, 여섯 명의 친구들은 그 안에서도 서로 눈을 맞추고, 포옹하며, 손을 맞잡고 숨이 벅차도록 함께 달린다.",1,국내도서-소설/시/희곡
31,9788937442698,108464855,유령의 마음으로,"11,700원",650원,임선우 저,민음사,"어느 날, 나와 꼭 닮았지만
나보다 정확한 마음을 가진
유령이 나타난다면

신인 소설가 임선우의 첫 소설집 『유령의 마음으로』가 출간되었다. 한국문학을 사랑하는 독자라면 이미 임선우라는 이름과 마주한 기억이 있을 것이다. 2019년 [문학사상] 신인상을 수상하며 작품 활동을 시작한 임선우는 고요하고도 능청스러운 환상을 부려 놓은 소설들을 착실히 발표해 왔으며, 풍경이 다른 섬들처럼 다양한 매력을 지닌 여덟 편의 작품들이 마침내 한 권의 책으로 엮여 나왔다.

현실은 막막하고, 관계는 지난하고, 일상은 그 모든 막막하고 지난한 것들이 반복되는 무대다. 평범한 일상에 “아무런 예고 없이”(평론가 황예인) 펼쳐지는 임선우식 환상은 “‘나’와 타인의 관계의 문을 열어 주는 매개”임과 동시에 “‘나’ 자신에 대한 완전한 이해를 위한 역할로서 작용”(소유정)한다.",2,국내도서-소설/시/희곡
32,9788954693615,109762732,빛을 걷으면 빛,"13,500원",750원,성해나 저,문학동네,"세대와 관계에 대한 사려 깊은 탐색의 눈길
성해나 첫 소설집

“지금 한국에서 세대 간의 차이와 갈등, 그리고 소통에 대한 문제를 가장 능숙하게 다루는 작가”(문학평론가 박서양)라는 평을 받으며 단정하고 진중한 언어로 자신의 작품세계를 일구어나가는 신예 작가 성해나의 첫 소설집 『빛을 걷으면 빛』이 출간되었다. 2019년 동아일보 신춘문예에 중편소설 「오즈」를 통해 “정형화된 인물을 탈피해서 (…) 개성적인 캐릭터를 만들어내는 데” 성공했으며 “균형 잡힌 시각이 신뢰를 주기에 충분”(심사위원 구효서, 은희경)하다는 평과 함께 작품활동을 시작한 이후 삼 년 동안 활발하게 써온 작품 가운데 여덟 편을 선별해 실었다.

성해나의 소설에는 “누군가를 함부로 이해하지 않고, 판단하지 않기 위해 노력하는 다정”하고 “품이 넓은” 사람이 되고 싶다고 했던 작가의 당선 소감이 고스란히 묻어난 듯한, 편견과 오해를 넘어 서로를 올곧게 바라보려 노력하는 인물들이 있다.",1,국내도서-소설/시/희곡
33,9791171717200,138333299,담장 너머 버베나,"11,700원",650원,단요 저,위즈덤하우스,"소중한 존재를 잃고 싶지 않은 소년과 소녀가 상실을 받아들이는 법
『개의 설계사』 『세계는 이렇게 바뀐다』 단요 신작 소설

2022년 청소년 소설 『다이브』로 작품 활동을 시작하여 2023년 문윤성SF문학상과 박지리문학상을 동시에 수상하며 독보적인 존재감을 드러내고 가장 주목받는 신예 작가로 자리매김한 단요의 신작 소설 『담장 너머 버베나』가 위즈덤하우스의 단편소설 시리즈 위픽으로 출간되었다.

사람은 스스로를 지키고자 망각한다. 슬퍼하지 않기 위해 죽은 사람을 잊어버리거나 슬퍼하기 위해 기억하는 이들로 나뉜 세계. 열다섯 소년 ‘소목’은 폐가에서 난생처음 죽음을 목격하고 어떤 기억은 영원히 잊을 수 없다는 것을 예감한다. ",1,국내도서-소설/시/희곡
34,9791168342934,148032877,저주토끼 (10만 부 기념 리미티드 에디션),"16,020원",890원,정보라 저,래빗홀,"세계인이 사랑하는 《저주토끼》
10만 부 기념 리미티드 에디션 출간

2022년 영국 부커상 최종후보작
2023년 미국 전미도서상 최종후보작
전 세계 24개국 번역 계약

세계 문학장의 사랑을 받으며 소설을 사랑하는 이들의 필독서로 떠오른 정보라의 호러/SF/판타지 소설집 《저주토끼》가 2025년 누적 판매 10만 부 돌파를 기념하며 리미티드 에디션이 출간되었다. 2022년 부커상 인터내셔널 부문 후보로 올랐던 영국판 소설의 표지화가 사용되었고, 양장으로 제작되었다. 그래픽 디자이너 최재훈이 그린 이 토끼 일러스트는 전 세계 가장 많은 《저주토끼》 표지가 된 그림이기도 하다. 이 책은 2023년에도 미국 전미도서상 번역문학 부문에서 국내 최초로 최종후보에 들었고, 현재 전 세계 24개국에 번역 판권이 수출되는 등 꾸준히 다양한 언어로 뻗어나가고 있다.",1,국내도서-소설/시/희곡
35,9791130664118,142763152,그 개와 혁명,"15,750원",870원,"예소연,김기태,문지혁,서장원,정기현,최민우 저",다산책방,"제48회 이상문학상 대상에 예소연의 「그 개와 혁명」이 선정되었다. 1980년대 학생운동 세대와 2020년대 페미니스트 청년 세대가 의기투합하여 함께 ‘개판’을 도모하는 광경을 그린 소설이다. “이데올로기를 압도하는 혁명적 사랑”이자 “가히 혁명적인 포용의 서사”라는 평이다. 

2021년 작품 활동을 시작한 예소연 작가는 이로써 등단 4년 만에 이상문학상 대상의 영예를 안았다. 1998년 등단 3년 만에 수상했던 은희경 작가 다음으로 빠른 수상이다. 예소연 작가는 “우리의 삶에 좀 더 유연함이 깃들기를 바라는 마음으로 이 소설을 썼다”며, “어렸을 때부터 꾸준히 읽어온 이상문학상의 영광을 누려 기쁘다”고 소감을 밝혔다.

한편 2025년 제48회부터는 이상문학상의 새로운 전통이 시작된다. 수상자 6인과 심사위원 6인의 심층 대담을 진행하고, 그 인터뷰 여섯 편의 전문을 작품집에 수록하는 것이 그것이다.",1,국내도서-소설/시/희곡
36,9791141601102,129433560,사랑과 결함,"14,850원",820원,예소연 저,문학동네,"“나는 미운데 저애는 사랑스럽다.

제가 미워 견딜 수 없다는 몸부림을 나는 도저히 미워할 수가 없다.” _손수현(배우, 영화 〈철봉하자 우리〉 주연)



“그리하여 내게서 가장 가깝고도 먼 한 사람이

바로 나라는 것을 마주하게 되는 이야기.” _이주란(소설가)



이효석문학상 · 문지문학상 · 황금드래곤문학상 수상 작가

예소연 첫 소설집



데뷔 3년 만에 이효석문학상·문지문학상·황금드래곤문학상을 석권하며 한국문학의 기대주로 자리매김한 예소연의 첫 소설집 『사랑과 결함』이 출간되었다. 2021년 『현대문학』 신인추천을 통해 작품활동을 시작한 예소연은 “옳은 이야기를 하려는 소설이 아니라 감각하는 바를 이야기하는 소설”(편혜영)이라는 예감에 값하듯 애써 무언가를 증명하기보다 있는 그대로 보여주는 작품을 발표하며 시시각각 변화하는 동시대의 감수성을 증언해왔다.",1,국내도서-소설/시/희곡
37,9791155351406,64175138,비상문,"7,020원",390원,최진영 저/변영근 그림,미메시스,"삶과 죽음 말고 다른 것은 없는가?
존재의 이유를 찾아가는 허탈한 독백 

2030세대를 대표하는 소설가와 일러스트레이터의 단편 소설 시리즈 '테이크아웃'의 열 번째 이야기는 최진영과 변영근이 전하는 「비상문」이다. 타인의 슬픔과 아픔을 공감하는 작가 최진영은 이번엔 동생을 잃은 형을 화자로 내세웠다. 자살해 버린 동생이 살아야 했던 이유를 찾아보지만 도저히 형의 마음은 갈피를 잡을 수가 없다. 형의 섧고 애석한 한숨이 변영근의 부드럽고 배려 깊은 풍경화 속에 퍼져 나간다.",1,국내도서-소설/시/희곡
38,9788932034560,64340586,관촌수필,"15,300원",850원,이문구 저,문학과지성사,"이 책은 1972년부터 6년에 걸쳐 씌어진 여덟 편의 중·단편소설을 묶어낸 연작소설집으로, 현재 충남 보령에 속하는 대천의 갈머리 마을[관촌冠村]에서 태어난 저자가 일제 강점기 말엽부터 시월 유신과 새마을 운동이 일어난 1970년대에 이르는 30여 년 동안 고향에서의 일을 풍부한 토속어를 활용해 서술하고 있다. 1화 「일락서산」부터 5화 「공산토월」까지는 ‘나’의 가족과 친구·지인이 중심인물로 등장하는, 관촌 마을에 대한 추억담이라 할 수 있다. 6화 「관산추정」은 유년 시절의 고향 친구를 만난 이야기이며, 7?8화는 귀향의 경험담으로 구성되었다. ",1,국내도서-소설/시/희곡
39,9788932027098,16357237,광장/구운몽,"12,600원",700원,최인훈 저,문학과지성사,"광장이 없는 밀실과 밀실이 없는 광장-남과 북의 분단과 대결을 최초로 그리고 유일하게 이념적으로 접근한 현대 한국 문학의 고전, 주인공 이명준의 비극과 갈망은 우리 자신,우리 민족의 바로 그것이다.",1,국내도서-소설/시/희곡
40,9788932015972,1484757,날개,"12,600원",700원,이상 저,문학과지성사,"근대와 맞닥뜨린 식민지 조선 당대의 기념비요 자화상 역할을 하는 이상의 소설 가운데 대표 단편 11편이 수록되어 있다. ‘천재’와 ‘광인’이라는 꼬리표와 함께 전위적이고 해체적인 글쓰기로 한국의 모더니즘 문학사를 개척한 작가 이상은 자유연상, 자동기술, 내적 독백 등의 실험적 구성과 문체로 식민지 근대와 그것에 촉발된 당대인의 내면을 예리하게 포착해내고 있다....",1,국내도서-소설/시/희곡
41,9791189228361,70421963,땀 흘리는 소설,"13,500원",750원,"김혜진,김세희,김애란,서유미,구병모,김재영,윤고은,장강명 공저",창비교육,"『땀 흘리는 소설』은 현직 교사들이 사회에 첫발을 내딛을 제자들을 걱정하며, 앞으로의 사회생활에 지표가 되어 줄 8편의 소설을 가려 엮은 책이다. 책에는 아련한 눈으로 동시대 청년들의 애환을 섬세하게 그려 내고 있는 작가 8명(김혜진, 김세희, 김애란, 서유미, 구병모, 김재영, 윤고은, 장강명)의 단편 소설이 실려 있다. 이 8편의 소설 속에는 인터넷 방송 BJ, 공무원 시험 준비생, 카드사 콜센터 직원, 외국인 이주 노동자, 알바생 등 N포 세상에 ‘을’로 내던져진 청춘들의 이야기가 담겨 있다. 『땀 흘리는 소설』은 현재 노동 현장에 있는 사회 초년생과 앞으로 일을 하게 될 예비 사회인(학생)에게 일하며 먹고살아야 하는 지극히 현실적인 문제에 대해 고민해 보는 계기를 제공할 것이다.",1,국내도서-청소년
42,9788954641630,29288225,쇼코의 미소,"14,400원",800원,최은영 저,문학동네,"“소설가로서 최은영의 가장 큰 미덕은 
그게 무슨 탐구든 반드시 근사한 이야기로 들려준다는 점이다. 
그녀가 앞으로 쓰게 될 근사한 이야기들이 바로 이 책에서 시작했다.” 
_김연수(소설가)


2013년 겨울, 『작가세계』 신인상에 중편소설 「쇼코의 미소」가 당선되어 등단, 그 작품으로 다음해 젊은작가상을 수상하면서 많은 사람들에게 특별한 인상으로 다가갔던 바로 그 신인 소설가 말이다. 그러나 이 ‘특별한 인상’은, 발표한 작품이라고는 등단작 「쇼코의 미소」 한 편밖에 없는 신인 작가가, 등단한 지 채 두 달이 되지 않은 시점에 젊은작가상을 수상했다는 것만을 의미하지 않는다. 저마다의 날카로운 감식안을 지닌 소설가와 평론가들로부터 공통의 감상을 이끌어냈다는 점에 그 특별함이 있다. 어떤 갑론을박도 없이 모두에게서 동일한 평가를 받는 작품이 탁월한 소설이라 말하려는 것이 아니다.",1,국내도서-소설/시/희곡
