순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
29,9788993094435,11087831,안드로이드는 전기양의 꿈을 꾸는가?,"16,200원",900원,필립 K. 딕 저/박중서 역,폴라북스,"‘인간’과 ‘현실’에 관한 근원적인 의문을 탐색하는 필립 K. 딕 소설의 총화
20세기 최고의 SF 영화로 추앙받는 [블레이드 러너]의 원작 소설

‘필립 K. 딕 걸작선’이 12번째 작품 『안드로이드는 전기양의 꿈을 꾸는가?』로 완간되었다. 이 책은 필립 K. 딕의 작품들 중 대중적으로 가장 유명한 작품으로, SF소설의 정수라 할 수 있다. 전설적인 SF영화로 추앙받는 [블레이드 러너]의 원작 소설로 널리 알려져 있다. 

『안드로이드』는 핵전쟁 이후 지구가 황폐해지자 식민 행성이 개척되고, 인간과 유사한 로봇(안드로이드)을 제작하는 수준으로 발전된 과학 문명을 배경으로 한다. 대부분의 사람들은 화성으로 이주하여 안드로이드를 노예로 부리며 살아가며, 지구에는 소수자들만이 남아 있다.",1,국내도서-소설/시/희곡
30,9791158887544,97247811,듄 신장판 1,"27,000원","1,500원",프랭크 허버트 저/김승욱 역,황금가지,"역사상 가장 많이 팔린 SF이자 독자들이 뽑은 역대 최고의 SF인 프랭크 허버트의 대작 『듄』이 신장판 전집으로 황금가지에서 출간되었다. 2001년 첫 번역본이 출간된 이후 20년 만에 재출간된 신장판은, 기존의 18권 반양장본을 원서와 동일한 6권으로 묶은 양장본으로서, 김승욱 역자가 6개월여의 원본 대조 작업을 통해 번역을 새롭게 손본데다, 전집 가격은 20년 전보다 오히려 10% 이상 낮게 책정되었다.

『듄』은 지금까지 2000만 부 이상의 판매고를 올리며 전 세계에서 가장 많이 판매된 SF로 알려져 있으며, 「컨택트」, 「블레이드 러너 2049」의 감독인 드니 빌뇌브에 의해 대작 할리우드 영화로 올 10월 공개될 예정으로, 예고편 공개만으로 원작 소설이 베스트셀러에 오르는 등 전 세계적으로 높은 주목을 받고 있는 기대작이다.",1,국내도서-소설/시/희곡
31,9791196914806,86623101,당신 인생의 이야기 (리커버),"16,650원",920원,테드 창 저/김상훈 역,엘리,"“이 한 권의 소설로, 테드 창은 단숨에 전설이 되었다!”
전 세계 21개 언어로 번역 출간!
최고의 SF에 수여되는 모든 상을 석권한 놀라운 소설!
[가디언] 선정 21세기 최고의 책 100

단 한 권의 소설집으로 “전 시대를 통틀어 가장 위대한 과학소설 작가 중의 한 명”이라는 명성을 얻은 테드 창의 『당신 인생의 이야기』 리커버 양장본! 『당신 인생의 이야기』는 ‘독보적 상상력의 대가’로 자리매김한 지금의 테드 창을 전 세계에 알린 그의 첫 번째 작품집으로, 과학적 상상력에 기초한 전혀 다른 차원의 소재와 시종일관 탄성을 자아내게 하는 놀라운 서사를 통해 최고의 과학소설에 수여되는 모든 상을 석권했다. 

테드 창은 인간 사회에 큰 영향을 미쳐왔고 앞으로도 그럴 가능성이 농후한 과학철학적 담론들을 가능한 한 여러 측면에서 파헤치는 동시에 그것을 지극히 인간적인 은유에 담아 펼쳐낸다.",1,국내도서-소설/시/희곡
32,9788970134918,1449471,은하수를 여행하는 히치하이커를 위한 안내서 4,"12,600원",700원,"더글러스 애덤스 저/김선형,권진아 공역",책세상,"1978년 BBC 라디오 드라마로 시작하여, TV드라마, 책, 음반, 게임 등 온갖 버전으로 확장되며 사랑 받아온 '코믹SF' 장르의 고전. '지구는 어떤 범차원적인 종족이 모든 것에 대한 궁극적인 해답을 얻기 위해 설계한 슈퍼컴퓨터'라는 설정 등 기발한 착상과 유머감각으로 매니아들의 열광적인 사랑을 받아온 시리즈이다. 우주를 배경으로 하는 한 편의 자유분방한 우화. ",1,국내도서-소설/시/희곡
33,9788970134925,1449472,은하수를 여행하는 히치하이커를 위한 안내서 5,"13,500원",750원,"더글러스 애덤스 저/김선형,권진아 공역",책세상,"1978년 BBC 라디오 드라마로 시작하여, TV드라마, 책, 음반, 게임 등 온갖 버전으로 확장되며 사랑 받아온 '코믹SF' 장르의 고전. '지구는 어떤 범차원적인 종족이 모든 것에 대한 궁극적인 해답을 얻기 위해 설계한 슈퍼컴퓨터'라는 설정 등 기발한 착상과 유머감각으로 매니아들의 열광적인 사랑을 받아온 시리즈이다. 우주를 배경으로 하는 한 편의 자유분방한 우화. ",1,국내도서-소설/시/희곡
34,9791193024713,126804414,첫사랑의 침공,"10,800원",600원,권혁일 저,안전가옥,"짝사랑 그녀가 고백했다, 자신이 외계인이라고

‘첫사랑의 침공’이라는 제목은 비유가 아니다. 이 로맨스 단편집의 표제작 〈첫사랑의 침공〉에서 주인공의 마음을 사로잡은 누나는 지구를 침략하러 온 외계인이다. 다른 수록작 주인공들의 처지도 험난해 보이기는 마찬가지다. 그들은 업무 평가에서 매번 꼴찌를 도맡는 신을, 지구를 침략할 생각이 없는 외계인을, 북한에서 온 간첩을 마음에 둔다.",1,국내도서-소설/시/희곡
35,9788932923062,117188396,종소리,"16,650원",920원,닐 셔스터먼 저/이수현 역,열린책들,"전 세계에 『수확자』 돌풍을 일으킨 최고의 SF 화제작!

북미에서만 200만 부 넘게 팔리며 전 세계에 팬덤을 양산한 『수확자』 시리즈가 드디어 한국에 상륙했다! 전미 도서상 수상 작가이자 전작 『드라이』로 한국 독자의 뜨거운 사랑을 받기도 했던 닐 셔스터먼은 수많은 문학상에 이름을 올릴 뿐 아니라 출간 즉시 폭발적인 호응을 얻는 단골 베스트셀러 소설가다.

슈퍼컴퓨터가 통제하는 죽음이 사라진 완벽한 미래, 컴퓨터의 통제를 받지 않는 건 인구 조절을 위해 생명을 끝낼 임무를 맡은 『수확자』들뿐. 의미 있는 죽음이란 무엇인가? 생명을 끝낼 권리는 누구에게 있어야 하는가? 수확자들은 저마다의 신념을 갖고 살아 있는 사신(死神)이 되어 죽음의 낫을 휘두른다. 

『수확자』 시리즈는 점점 더 폭발적으로 확장되는 거대한 스케일, 매력적인 캐릭터와 화려한 전투 장면, 고도로 발달한 미래 세계의 모습 속에서 삶과 죽음의 의미까지 아우르는 철학적 질문들을 능수능란하게 녹여 낸다.",1,국내도서-소설/시/희곡
36,9791193024485,124820113,마지막 증명,"10,800원",600원,이하진 저,안전가옥,"이하진 작가의 《마지막 증명》이 안전가옥 쇼-트 스물여섯 번째 책으로 출간되었다. 

《마지막 증명》은 한국물리학회 SF어워드 가작이었던 〈마지막 선물〉을 경장편으로 확장시킨 작품으로, 천체물리학자 백영과 양서아가 지구 전체의 재앙을 초래한 ‘대파멸’로부터 서로를 구하고자 애쓰는 SF 로맨스 소설이다. 대파멸로 인해 물리적으로 떨어져 재회를 기약할 수 없는 두 사람이 서로를 위한 선택을 함으로써 ‘마음만은 끝내 만나는’ 이야기를 그린 《마지막 증명》은 모두가 사랑을 외치지만 사랑이 희소해진 시대에 잔잔하지만 묵직한 울림으로 다가갈 것이다.",1,국내도서-소설/시/희곡
37,9788970137476,3639829,은하수를 여행하는 히치하이커를 위한 안내서 6,"19,800원","1,100원",이오인 콜퍼 저/김선형 역,책세상,"코믹 SF의 신화‘히치하이커’시리즈, 그 여섯 번째 이야기
이야기꾼 이오인 콜퍼에 의해 은하수 이야기는 계속된다

1978년 BBC 라디오 드라마로 시작하여, TV드라마, 책, 음반, 게임 등 온갖 버전으로 확장되며 사랑 받아온 '코믹SF' 장르의 고전. '지구는 어떤 범차원적인 종족이 모든 것에 대한 궁극적인 해답을 얻기 위해 설계한 슈퍼컴퓨터'라는 설정 등 기발한 착상과 유머감각으로 매니아들의 열광적인 사랑을 받아온 《은하수를 여행하는 히치하이커를 위한 안내서》 시리즈. ",1,국내도서-소설/시/희곡
38,9791130653495,128262500,그린 레터,"16,200원",900원,황모과 저,다산북스,"키우는 사람의 마음을 닮는 잎새,
그 안에 새겨진 사랑의 연대기를 담은 디아스포라 SF

★2024 서울국제도서전 여름, 첫 책 선정작★
★한국과학문학상 대상 · SF어워드 수상 작가 신작★

역사를 화소로 삼아 말과 국가를 잃은 이들의 이야기에 꾸준히 천착해온 황모과 작가가 다산책방에서 새로운 디아스포라 SF 소설 『그린 레터』를 선보인다. 『그린 레터』는 국내에서 유일하게 디아스포라를 전면에 내세우는 영화제인 ‘디아스포라영화제’에서 펴낸 소설집 『보통의 우리』에 수록된 「그린 레터」와 맥을 같이하는 작품으로, 얼음산국에서 연구원으로 일하는 ‘이륀’이 키우는 사람의 메시지를 잎맥에 새기는 식물 ‘비티스디아’를 해독하며 자신의 뿌리인 쿠진족의 발자취를 따라가는 과정을 그렸다. ",1,국내도서-소설/시/희곡
39,9788963717562,90175705,당신을 기다리고 있어,"9,000원",500원,김보영 저,새파란상상 (파란미디어),"김보영 작가의 SF ‘스텔라 오디세이 트릴로지’ 『당신을 기다리고 있어』, 『당신에게 가고 있어』, 『미래로 가는 사람들』이 출간되었다. 『당신에게 가고 있어』는 이번에 새로 선보이는 신작이고 다른 두 작품은 기 출간작의 개정판이다. 세 작품은 모두 우주여행을 주제로 담고 있으며 무한한 우주를 항해하는 동안 변화하는 시간과 공간이 사람들에게 어떤 의미를 가지게 되는지를 가슴 따뜻한 울림으로 표현하고 있다. 『당신을 기다리고 있어』, 『당신에게 가고 있어』는 두 남녀의 편지로 구성되어 있는 서간문 형식의 소설이다.",1,국내도서-소설/시/희곡
40,9791187206606,43946399,나는 입이 없다 그리고 나는 비명을 질러야 한다,"13,320원",740원,"할란 엘리슨 저/신해경,이수현 공역",아작,"“신이시여, 할란 엘리슨이네.”
중단편 만으로 휴고상, 에드거상, 네뷸러상 등 각종 문학상을 
60여 차례나 수상한 살아 있는 전설이자 미친 천재!

“여기, 진짜가 나타났다.” 중단편만으로 휴고상, 에드거상, 네뷸러상, 브람스토커상, 세계판타지문학상 등 각종 문학상을 60여 차례나 수상한 SF, 판타지 소설계의 대부이자 살아 있는 전설, 미친 천재 할란 엘리슨의 국내 첫 작품집. 

1,700여 편에 이르는 전방위적인 작품과 더불어, “작가는 모든 것을 알아야 한다”며 청소년 범죄에 관해 쓰기 위해 가짜 신분으로 브루클린 갱단에 들어갔고, 롤링 스톤즈 등과 함께 여행한 뒤 로큰롤을 묘사하기도 했으며, 흑인 참정권 운동을 위해 마틴 루터 킹 목사가 주도한 셀마-몽고메리 행진에 동참하기도 한 행동하는 자유주의자. 

영화 [터미네이터]를 비롯해 자기 아이디어를 베꼈다고 생각한 영화 제작사들을 상대로 지독한 저작권 소송을 벌이고, 검열 반대 운동에 앞장서 국제 작가 연맹으로부터 ‘실버 펜’까지 수상한 ‘천재’, ‘괴물’, 그리고 ‘전설’ 그 자체인 할란 엘리슨의 대표 수상작 모음 전집.

“할란 엘리슨은 자기 키가 159센티미터라고 하지만, 
재능과 열정과 용기 면에서는 2미터가 넘는 거인이다.”
- 아이작 아시모프",1,국내도서-소설/시/희곡
41,9791166686603,106398923,다섯 번째 감각,"16,200원",900원,김보영 저,아작,"오래도록 한국의 SF에는 김보영이 빛나고 있었다
한국 SF 작가로서는 처음으로 전미도서상 후보에 오른
김보영 초기 걸작 10편을 드디어 다시 만난다!

2010년 김보영의 소설집 『멀리 가는 이야기』와 『진화신화』가 처음 나왔을 때, 소설가 박민규는 다음과 같이 썼다. “여왕의 등극이다. 김보영의 작품들이 언젠가 한국 SF의 ‘종의 기원’이 될 것임을 믿어 의심치 않는다.” 그로부터 10년 뒤, 김보영은 한국 SF 작가로서는 최초로 미국 최대 출판사 하퍼 콜린스에서 영문 단편집을 출간했고, 또 다른 영문 단편집으로는 전미 도서상 후보에 오르는 쾌거를 이루었다. 

『멀리 가는 이야기』와 『진화신화』를 두고 여러 SF 관계자들이 입을 모아 “한국 SF 사에서 전설로 남을 것”이라고 평했고, 그 예언은 모두 사실인 것으로 드러났지만 두 책은 안타깝게도 절판되어 서점에서 구할 수 없다.",1,국내도서-소설/시/희곡
42,9791192085241,108950911,국립존엄보장센터,"11,250원",620원,"남유하,원종우,김이환,김주영,김창규 공저/김애연,김영희,김진영,최지혜 공편",서해문집,"전국국어교사모임 독서교육분과 물꼬방 교사들이 직접 뽑은
한 학기 한 권 읽기 맞춤형 테마소설선집

전국국어교사모임 독서교육분과 물꼬방 교사들이 기획한 [함께 읽는 소설] 시리즈 첫 권. 하나의 주제를 다각도로 고민하게 이끄는 작품들을 가려 엮은 테마소설선집으로, 효과적인 ‘한 학기 한 권 읽기’ 활동의 마중물이 되어 줄 책이다. 빛나는 상상력으로 사고의 관성을 허무는 우리 시대 SF 작가 남유하, 원종우, 김이환, 김주영, 김창규의 작품을 한 권에 담았다.

이 책은 ‘SF’의 세계에서 ‘자립’의 문제를 이야기한다. 극적인 상황 속에서 “당신은 어떤 선택을 할 것인가?”라고 묻는 다섯 편의 소설을 통해, ‘인간’이 무엇을 선택해야 할지 미리 떠올려 보게 한다. 그리하여 세월호·코로나19·심각한 기후 위기 등 일상적 재난의 시대를 사는 요즘 청소년에게 ‘생존 수영’의 경험을 제공한다. 심완선 SF 평론가와 엮은이들의 대담은 작품들을 해설하는 데 그치지 않는다.",1,국내도서-청소년
